=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.11.10 12:48:42 =~=~=~=~=~=~=~=~=~=~=~=
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q1    595, 5521, 5330,  185,    6,   0.0335,  9.2790, 10.3339, -0.2338,  0.0310,  0.0334,
Q0    596, 5581, 5353,  222,    6,   0.0398,  9.3641, 10.3840, -0.0904,  0.0405,  0.0384,
Q1    596, 5529, 5343,  185,    1,   0.0335,  9.2768, 10.3383, -0.2349,  0.0308,  0.0338,
Q0    597, 5589, 5360,  222,    7,   0.0397,  9.3618, 10.3768, -0.0917,  0.0402,  0.0377,
Q1    597, 5542, 5352,  185,    5,   0.0334,  9.2831, 10.3345, -0.2367,  0.0315,  0.0335,
Q0    598, 5598, 5372,  222,    4,   0.0397,  9.3612, 10.3786, -0.0932,  0.0401,  0.0379,
Q1    598, 5551, 5361,  185,    5,   0.0333,  9.2826, 10.3322, -0.2379,  0.0314,  0.0332,
Q0    599, 5604, 5378,  222,    4,   0.0396,  9.3556, 10.3677, -0.0942,  0.0395,  0.0368,
Q1    599, 5560, 5374,  185,    1,   0.0333,  9.2821, 10.3360, -0.2392,  0.0313,  0.0336,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    600, 5623, 5387,  227,    9,   0.0404,  9.3717, 10.3685, -0.0769,  0.0413,  0.0368,
Q1    600, 5575, 5388,  185,    2,   0.0332,  9.2917, 10.3393, -0.2412,  0.0324,  0.0339,
Q0    601, 5636, 5396,  230,   10,   0.0408,  9.3777, 10.3613, -0.0668,  0.0420,  0.0361,
Q1    601, 5588, 5396,  185,    7,   0.0331,  9.2978, 10.3413, -0.2430,  0.0331,  0.0341,
Q0    602, 5648, 5406,  235,    7,   0.0416,  9.3821, 10.3626, -0.0486,  0.0425,  0.0363,
Q1    602, 5598, 5406,  185,    7,   0.0330,  9.2990, 10.3362, -0.2443,  0.0332,  0.0336,
Q0    603, 5658, 5422,  235,    1,   0.0415,  9.3831, 10.3737, -0.0503,  0.0426,  0.0374,
Q1    603, 5607, 5412,  187,    8,   0.0334,  9.2985, 10.3312, -0.2374,  0.0332,  0.0331,
Q0    604, 5671, 5430,  235,    6,   0.0414,  9.3891, 10.3699, -0.0524,  0.0432,  0.0370,
Q1    604, 5614, 5421,  187,    6,   0.0333,  9.2947, 10.3286, -0.2383,  0.0327,  0.0329,
Q0    605, 5686, 5449,  235,    2,   0.0413,  9.3983, 10.3894, -0.0549,  0.0443,  0.0389,
Q1    605, 5625, 5436,  187,    2,   0.0332,  9.2975, 10.3364, -0.2398,  0.0331,  0.0336,
Q0    606, 5696, 5458,  235,    3,   0.0413,  9.3993, 10.3915, -0.0566,  0.0444,  0.0392,
Q1    606, 5636, 5445,  187,    4,   0.0332,  9.3003, 10.3355, -0.2413,  0.0334,  0.0335,
Q0    607, 5704, 5469,  235,    0,   0.0412,  9.3970, 10.3952, -0.0579,  0.0441,  0.0395,
Q1    607, 5645, 5454,  187,    4,   0.0331,  9.2998, 10.3292, -0.2425,  0.0333,  0.0329,
Q0    608, 5710, 5475,  235,    0,   0.0412,  9.3914, 10.3986, -0.0589,  0.0435,  0.0399,
Q1    608, 5650, 5460,  187,    3,   0.0331,  9.2928, 10.3210, -0.2432,  0.0325,  0.0321,
Q0    609, 5718, 5483,  235,    0,   0.0411,  9.3892, 10.4020, -0.0602,  0.0432,  0.0402,
Q1    609, 5663, 5469,  187,    7,   0.0330,  9.2989, 10.3227, -0.2449,  0.0332,  0.0323,
Q0    610, 5729, 5490,  235,    4,   0.0410,  9.3918, 10.3962, -0.0620,  0.0435,  0.0396,
Q1    610, 5673, 5480,  187,    6,   0.0330,  9.3000, 10.3227, -0.2463,  0.0333,  0.0323,
Q0    611, 5744, 5499,  235,   10,   0.0409,  9.4010, 10.3942, -0.0645,  0.0446,  0.0394,
Q1    611, 5686, 5491,  187,    8,   0.0329,  9.3061, 10.3211, -0.2480,  0.0340,  0.0321,
Q0    612, 5748, 5513,  235,    0,   0.0409,  9.3922, 10.4027, -0.0651,  0.0436,  0.0403,
Q1    612, 5696, 5498,  188,    9,   0.0330,  9.3072, 10.3176, -0.2453,  0.0341,  0.0318,
Q0    613, 5759, 5524,  235,    0,   0.0408,  9.3948, 10.4123, -0.0669,  0.0439,  0.0412,
Q1    613, 5703, 5514,  188,    1,   0.0330,  9.3034, 10.3310, -0.2462,  0.0337,  0.0331,
Q0    614, 5769, 5533,  235,    1,   0.0407,  9.3958, 10.4094, -0.0685,  0.0440,  0.0409,
Q1    614, 5709, 5521,  188,    0,   0.0329,  9.2980, 10.3336, -0.2470,  0.0331,  0.0334,
Q0    615, 5778, 5543,  235,    0,   0.0407,  9.3951, 10.4140, -0.0700,  0.0439,  0.0414,
Q1    615, 5718, 5530,  188,    0,   0.0329,  9.2976, 10.3326, -0.2482,  0.0331,  0.0333,
Q0    616, 5788, 5552,  235,    1,   0.0406,  9.3961, 10.4158, -0.0716,  0.0440,  0.0416,
Q1    616, 5729, 5541,  188,    0,   0.0328,  9.3003, 10.3378, -0.2496,  0.0334,  0.0338,
Q0    617, 5804, 5565,  235,    4,   0.0405,  9.4068, 10.4203, -0.0742,  0.0452,  0.0420,
Q1    617, 5747, 5554,  188,    5,   0.0327,  9.3144, 10.3428, -0.2520,  0.0349,  0.0343,
Q0    618, 5813, 5575,  235,    3,   0.0404,  9.4061, 10.4195, -0.0756,  0.0451,  0.0420,
Q1    618, 5766, 5559,  197,   10,   0.0342,  9.3301, 10.3314, -0.2188,  0.0367,  0.0331,
Q0    619, 5818, 5583,  235,    0,   0.0404,  9.3990, 10.4252, -0.0764,  0.0443,  0.0425,
Q1    619, 5773, 5572,  199,    2,   0.0345,  9.3263, 10.3373, -0.2118,  0.0363,  0.0337,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    620, 5827, 5592,  235,    0,   0.0403,  9.3984, 10.4286, -0.0778,  0.0443,  0.0429,
Q1    620, 5785, 5580,  199,    6,   0.0344,  9.3306, 10.3338, -0.2134,  0.0367,  0.0334,
Q0    621, 5838, 5602,  235,    1,   0.0403,  9.4010, 10.4270, -0.0795,  0.0446,  0.0427,
Q1    621, 5801, 5589,  202,   10,   0.0348,  9.3414, 10.3341, -0.2038,  0.0379,  0.0334,
Q0    622, 5850, 5609,  235,    6,   0.0402,  9.4051, 10.4223, -0.0814,  0.0450,  0.0422,
Q1    622, 5809, 5597,  205,    7,   0.0353,  9.3392, 10.3281, -0.1930,  0.0377,  0.0328,
Q0    623, 5856, 5617,  235,    4,   0.0401,  9.3997, 10.4175, -0.0824,  0.0444,  0.0418,
Q1    623, 5819, 5609,  205,    5,   0.0352,  9.3403, 10.3314, -0.1944,  0.0378,  0.0331,
Q0    624, 5866, 5622,  235,    9,   0.0401,  9.4006, 10.4067, -0.0839,  0.0445,  0.0407,
Q1    624, 5828, 5615,  205,    8,   0.0352,  9.3397, 10.3235, -0.1957,  0.0377,  0.0324,
Q0    625, 5876, 5636,  235,    5,   0.0400,  9.4016, 10.4127, -0.0855,  0.0446,  0.0413,
Q1    625, 5837, 5623,  205,    9,   0.0351,  9.3392, 10.3186, -0.1969,  0.0377,  0.0319,
Q0    626, 5885, 5644,  235,    6,   0.0399,  9.4010, 10.4024, -0.0869,  0.0446,  0.0402,
Q1    626, 5846, 5628,  208,   10,   0.0356,  9.3387, 10.3086, -0.1864,  0.0376,  0.0309,
Q0    627, 5893, 5658,  235,    0,   0.0399,  9.3987, 10.4147, -0.0881,  0.0443,  0.0415,
Q1    627, 5853, 5635,  209,    9,   0.0357,  9.3349, 10.2984, -0.1835,  0.0372,  0.0298,
Q0    628, 5899, 5664,  235,    0,   0.0398,  9.3933, 10.4171, -0.0891,  0.0437,  0.0417,
Q1    628, 5859, 5642,  211,    6,   0.0360,  9.3296, 10.2941, -0.1765,  0.0366,  0.0294,
Q0    629, 5912, 5671,  235,    6,   0.0397,  9.3990, 10.4099, -0.0911,  0.0443,  0.0410,
Q1    629, 5870, 5650,  212,    7,   0.0361,  9.3323, 10.2937, -0.1742,  0.0369,  0.0294,
Q0    630, 5923, 5680,  239,    4,   0.0404,  9.4016, 10.4116, -0.0773,  0.0446,  0.0412,
Q1    630, 5881, 5660,  213,    8,   0.0362,  9.3349, 10.2893, -0.1718,  0.0372,  0.0289,
Q0    631, 5931, 5690,  239,    2,   0.0403,  9.3994, 10.4103, -0.0786,  0.0444,  0.0410,
Q1    631, 5887, 5672,  213,    2,   0.0362,  9.3296, 10.2908, -0.1727,  0.0366,  0.0291,
Q0    632, 5936, 5697,  239,    0,   0.0403,  9.3924, 10.4151, -0.0793,  0.0436,  0.0415,
Q1    632, 5893, 5680,  213,    0,   0.0361,  9.3244, 10.2920, -0.1735,  0.0360,  0.0292,
Q0    633, 5944, 5705,  239,    0,   0.0402,  9.3902, 10.4216, -0.0806,  0.0434,  0.0422,
Q1    633, 5901, 5687,  213,    1,   0.0361,  9.3223, 10.2931, -0.1746,  0.0358,  0.0293,
Q0    634, 5951, 5712,  239,    0,   0.0402,  9.3864, 10.4211, -0.0817,  0.0429,  0.0421,
Q1    634, 5911, 5697,  213,    1,   0.0360,  9.3233, 10.2934, -0.1760,  0.0359,  0.0293,
Q0    635, 5962, 5723,  239,    0,   0.0401,  9.3890, 10.4253, -0.0834,  0.0432,  0.0425,
Q1    635, 5922, 5708,  213,    1,   0.0360,  9.3260, 10.2917, -0.1776,  0.0362,  0.0292,
Q0    636, 5969, 5730,  239,    0,   0.0400,  9.3852, 10.4276, -0.0844,  0.0428,  0.0428,
Q1    636, 5932, 5719,  213,    0,   0.0359,  9.3270, 10.2927, -0.1789,  0.0363,  0.0293,
Q0    637, 5978, 5736,  239,    3,   0.0400,  9.3846, 10.4301, -0.0858,  0.0427,  0.0430,
Q1    637, 5938, 5724,  213,    1,   0.0359,  9.3218, 10.2903, -0.1798,  0.0358,  0.0290,
Q0    638, 5987, 5748,  239,    0,   0.0399,  9.3840, 10.4365, -0.0872,  0.0427,  0.0436,
Q1    638, 5949, 5730,  213,    6,   0.0358,  9.3245, 10.2837, -0.1813,  0.0361,  0.0284,
Q0    639, 5994, 5754,  239,    1,   0.0399,  9.3803, 10.4347, -0.0882,  0.0423,  0.0435,
Q1    639, 5957, 5735,  213,    9,   0.0358,  9.3224, 10.2730, -0.1824,  0.0358,  0.0273,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    640, 6000, 5761,  239,    0,   0.0398,  9.3750, 10.4280, -0.0892,  0.0417,  0.0428,
Q1    640, 5966, 5746,  213,    7,   0.0357,  9.3219, 10.2737, -0.1836,  0.0358,  0.0274,
Q0    641, 6007, 5768,  239,    0,   0.0398,  9.3713, 10.4313, -0.0902,  0.0413,  0.0431,
Q1    641, 5972, 5756,  213,    3,   0.0357,  9.3167, 10.2738, -0.1844,  0.0352,  0.0274,
Q0    642, 6019, 5776,  239,    4,   0.0397,  9.3754, 10.4304, -0.0920,  0.0417,  0.0430,
Q1    642, 5984, 5769,  213,    2,   0.0356,  9.3209, 10.2782, -0.1861,  0.0357,  0.0278,
Q0    643, 6024, 5785,  239,    0,   0.0397,  9.3686, 10.4346, -0.0928,  0.0410,  0.0435,
Q1    643, 5990, 5777,  213,    0,   0.0356,  9.3157, 10.2819, -0.1869,  0.0351,  0.0282,
Q0    644, 6031, 5792,  239,    0,   0.0396,  9.3649, 10.4302, -0.0938,  0.0405,  0.0430,
Q1    644, 5997, 5784,  213,    0,   0.0355,  9.3121, 10.2831, -0.1878,  0.0347,  0.0283,
Q0    645, 6035, 5796,  239,    0,   0.0396,  9.3566, 10.4250, -0.0944,  0.0396,  0.0425,
Q1    645, 6008, 5789,  213,    6,   0.0355,  9.3147, 10.2769, -0.1893,  0.0350,  0.0277,
Q0    646, 6042, 5803,  239,    0,   0.0396,  9.3529, 10.4315, -0.0955,  0.0392,  0.0431,
Q1    646, 6016, 5803,  213,    0,   0.0354,  9.3127, 10.2867, -0.1904,  0.0347,  0.0287,
Q0    647, 6054, 5814,  239,    1,   0.0395,  9.3570, 10.4391, -0.0973,  0.0397,  0.0439,
Q1    647, 6021, 5808,  213,    0,   0.0354,  9.3060, 10.2880, -0.1911,  0.0340,  0.0288,
Q0    648, 6066, 5821,  239,    6,   0.0394,  9.3611, 10.4331, -0.0991,  0.0401,  0.0433,
Q1    648, 6028, 5814,  213,    1,   0.0353,  9.3025, 10.2839, -0.1920,  0.0336,  0.0284,
Q0    649, 6069, 5830,  239,    0,   0.0394,  9.3513, 10.4360, -0.0995,  0.0390,  0.0436,
Q1    649, 6037, 5817,  213,    7,   0.0353,  9.3020, 10.2731, -0.1932,  0.0336,  0.0273,
Q0    650, 6081, 5840,  239,    2,   0.0393,  9.3554, 10.4377, -0.1013,  0.0395,  0.0438,
Q1    650, 6051, 5831,  213,    7,   0.0352,  9.3092, 10.2787, -0.1951,  0.0344,  0.0279,
Q0    651, 6086, 5847,  239,    0,   0.0393,  9.3487, 10.4397, -0.1020,  0.0387,  0.0440,
Q1    651, 6061, 5835,  217,    9,   0.0358,  9.3103, 10.2669, -0.1813,  0.0345,  0.0267,
Q0    652, 6103, 5852,  241,   10,   0.0395,  9.3604, 10.4328, -0.0970,  0.0400,  0.0433,
Q1    652, 6065, 5842,  217,    7,   0.0358,  9.3037, 10.2595, -0.1820,  0.0337,  0.0259,
Q0    653, 6114, 5862,  243,    9,   0.0397,  9.3629, 10.4322, -0.0912,  0.0403,  0.0432,
Q1    653, 6077, 5851,  221,    5,   0.0364,  9.3063, 10.2522, -0.1684,  0.0340,  0.0252,
Q0    654, 6128, 5869,  249,   10,   0.0406,  9.3700, 10.4255, -0.0709,  0.0411,  0.0426,
Q1    654, 6089, 5859,  221,    9,   0.0363,  9.3104, 10.2544, -0.1701,  0.0345,  0.0254,
Q0    655, 6146, 5878,  258,    9,   0.0420,  9.3832, 10.4192, -0.0401,  0.0426,  0.0419,
Q1    655, 6105, 5869,  226,   10,   0.0370,  9.3206, 10.2540, -0.1535,  0.0356,  0.0254,
Q0    656, 6156, 5887,  259,   10,   0.0421,  9.3841, 10.4178, -0.0379,  0.0427,  0.0418,
Q1    656, 6111, 5881,  226,    4,   0.0370,  9.3155, 10.2561, -0.1543,  0.0351,  0.0256,
Q0    657, 6164, 5896,  261,    7,   0.0423,  9.3820, 10.4168, -0.0318,  0.0424,  0.0417,
Q1    657, 6120, 5891,  226,    3,   0.0369,  9.3151, 10.2526, -0.1556,  0.0350,  0.0253,
Q0    658, 6170, 5906,  261,    3,   0.0423,  9.3769, 10.4122, -0.0327,  0.0419,  0.0412,
Q1    658, 6130, 5903,  226,    1,   0.0369,  9.3161, 10.2499, -0.1570,  0.0351,  0.0250,
Q0    659, 6178, 5916,  261,    1,   0.0422,  9.3748, 10.4140, -0.0340,  0.0416,  0.0414,
Q1    659, 6137, 5911,  226,    0,   0.0368,  9.3126, 10.2552, -0.1579,  0.0347,  0.0255,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    660, 6185, 5924,  261,    0,   0.0422,  9.3712, 10.4165, -0.0351,  0.0412,  0.0417,
Q1    660, 6148, 5922,  226,    0,   0.0368,  9.3152, 10.2635, -0.1594,  0.0350,  0.0264,
Q0    661, 6194, 5933,  261,    0,   0.0421,  9.3707, 10.4191, -0.0365,  0.0412,  0.0419,
Q1    661, 6160, 5926,  226,    8,   0.0367,  9.3192, 10.2534, -0.1611,  0.0355,  0.0253,
Q0    662, 6201, 5940,  261,    0,   0.0421,  9.3671, 10.4174, -0.0376,  0.0408,  0.0417,
Q1    662, 6171, 5931,  230,   10,   0.0373,  9.3218, 10.2443, -0.1477,  0.0358,  0.0244,
Q0    663, 6208, 5946,  261,    1,   0.0420,  9.3635, 10.4132, -0.0386,  0.0404,  0.0413,
Q1    663, 6181, 5946,  230,    5,   0.0372,  9.3228, 10.2495, -0.1491,  0.0359,  0.0250,
Q0    664, 6218, 5957,  261,    0,   0.0420,  9.3645, 10.4181, -0.0402,  0.0405,  0.0418,
Q1    664, 6189, 5954,  230,    5,   0.0372,  9.3208, 10.2479, -0.1502,  0.0356,  0.0248,
Q0    665, 6229, 5963,  261,    5,   0.0419,  9.3669, 10.4103, -0.0419,  0.0408,  0.0410,
Q1    665, 6195, 5964,  230,    1,   0.0371,  9.3158, 10.2398, -0.1510,  0.0351,  0.0240,
Q0    666, 6237, 5973,  261,    3,   0.0418,  9.3649, 10.4097, -0.0431,  0.0405,  0.0410,
Q1    666, 6206, 5973,  230,    3,   0.0371,  9.3183, 10.2443, -0.1526,  0.0354,  0.0244,
Q0    667, 6253, 5984,  261,    8,   0.0417,  9.3748, 10.4131, -0.0456,  0.0416,  0.0413,
Q1    667, 6216, 5986,  230,    0,   0.0370,  9.3193, 10.2519, -0.1539,  0.0355,  0.0252,
Q0    668, 6258, 5990,  261,    7,   0.0417,  9.3683, 10.4075, -0.0463,  0.0409,  0.0407,
Q1    668, 6223, 5993,  230,    0,   0.0370,  9.3159, 10.2525, -0.1549,  0.0351,  0.0252,
Q0    669, 6265, 6004,  261,    0,   0.0417,  9.3647, 10.4179, -0.0474,  0.0405,  0.0418,
Q1    669, 6234, 6001,  230,    3,   0.0369,  9.3184, 10.2513, -0.1564,  0.0354,  0.0251,
Q0    670, 6270, 6009,  261,    0,   0.0416,  9.3582, 10.4109, -0.0481,  0.0398,  0.0411,
Q1    670, 6240, 6010,  230,    0,   0.0369,  9.3134, 10.2562, -0.1572,  0.0348,  0.0256,
Q0    671, 6278, 6017,  261,    0,   0.0416,  9.3562, 10.4168, -0.0494,  0.0396,  0.0417,
Q1    671, 6248, 6017,  230,    1,   0.0368,  9.3115, 10.2536, -0.1582,  0.0346,  0.0254,
Q0    672, 6291, 6024,  261,    6,   0.0415,  9.3616, 10.4113, -0.0513,  0.0402,  0.0411,
Q1    672, 6254, 6024,  230,    0,   0.0368,  9.3065, 10.2531, -0.1591,  0.0341,  0.0253,
Q0    673, 6298, 6031,  261,    6,   0.0414,  9.3581, 10.4055, -0.0524,  0.0398,  0.0406,
Q1    673, 6273, 6030,  233,   10,   0.0371,  9.3210, 10.2447, -0.1507,  0.0357,  0.0245,
Q0    674, 6305, 6043,  261,    1,   0.0414,  9.3546, 10.4068, -0.0534,  0.0394,  0.0407,
Q1    674, 6283, 6041,  237,    5,   0.0377,  9.3220, 10.2466, -0.1375,  0.0358,  0.0247,
Q0    675, 6319, 6053,  261,    5,   0.0413,  9.3615, 10.4064, -0.0555,  0.0402,  0.0406,
Q1    675, 6296, 6049,  237,   10,   0.0376,  9.3274, 10.2378, -0.1392,  0.0364,  0.0238,
Q0    676, 6331, 6064,  261,    6,   0.0412,  9.3654, 10.4057, -0.0573,  0.0406,  0.0406,
Q1    676, 6308, 6059,  242,    7,   0.0384,  9.3314, 10.2391, -0.1228,  0.0368,  0.0239,
Q0    677, 6338, 6067,  261,   10,   0.0412,  9.3619, 10.3914, -0.0584,  0.0402,  0.0391,
Q1    677, 6315, 6072,  242,    1,   0.0383,  9.3279, 10.2442, -0.1237,  0.0364,  0.0244,
Q0    678, 6346, 6073,  264,    9,   0.0416,  9.3599, 10.3839, -0.0487,  0.0400,  0.0384,
Q1    678, 6324, 6079,  242,    3,   0.0383,  9.3274, 10.2411, -0.1250,  0.0364,  0.0241,
Q0    679, 6358, 6081,  269,    8,   0.0423,  9.3638, 10.3816, -0.0325,  0.0404,  0.0382,
Q1    679, 6333, 6090,  242,    1,   0.0382,  9.3270, 10.2359, -0.1262,  0.0363,  0.0236,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    680, 6366, 6086,  272,    8,   0.0427,  9.3618, 10.3708, -0.0230,  0.0402,  0.0371,
Q1    680, 6343, 6096,  242,    5,   0.0382,  9.3279, 10.2315, -0.1276,  0.0364,  0.0231,
Q0    681, 6378, 6099,  272,    7,   0.0426,  9.3656, 10.3745, -0.0248,  0.0406,  0.0375,
Q1    681, 6352, 6106,  242,    5,   0.0381,  9.3289, 10.2319, -0.1290,  0.0365,  0.0232,
Q0    682, 6390, 6106,  275,    9,   0.0430,  9.3695, 10.3680, -0.0159,  0.0411,  0.0368,
Q1    682, 6366, 6123,  242,    1,   0.0380,  9.3343, 10.2451, -0.1307,  0.0371,  0.0245,
Q0    683, 6401, 6112,  279,   10,   0.0436,  9.3719, 10.3626, -0.0033,  0.0413,  0.0363,
Q1    683, 6377, 6131,  242,    4,   0.0379,  9.3368, 10.2402, -0.1322,  0.0374,  0.0240,
Q0    684, 6413, 6121,  283,    9,   0.0441,  9.3757, 10.3579,  0.0091,  0.0417,  0.0358,
Q1    684, 6389, 6144,  242,    3,   0.0379,  9.3406, 10.2456, -0.1339,  0.0378,  0.0246,
Q0    685, 6418, 6135,  283,    0,   0.0441,  9.3693, 10.3712,  0.0083,  0.0410,  0.0371,
Q1    685, 6393, 6151,  242,    0,   0.0379,  9.3328, 10.2493, -0.1344,  0.0370,  0.0249,
Q0    686, 6424, 6141,  283,    0,   0.0441,  9.3644, 10.3676,  0.0073,  0.0405,  0.0368,
Q1    686, 6401, 6158,  242,    1,   0.0378,  9.3309, 10.2469, -0.1355,  0.0368,  0.0247,
Q0    687, 6439, 6156,  283,    0,   0.0440,  9.3726, 10.3858,  0.0050,  0.0414,  0.0386,
Q1    687, 6411, 6168,  242,    1,   0.0377,  9.3319, 10.2502, -0.1368,  0.0369,  0.0250,
Q0    688, 6447, 6164,  283,    0,   0.0439,  9.3706, 10.3844,  0.0038,  0.0412,  0.0384,
Q1    688, 6422, 6177,  242,    3,   0.0377,  9.3343, 10.2563, -0.1383,  0.0371,  0.0256,
Q0    689, 6454, 6171,  283,    0,   0.0438,  9.3672, 10.3862,  0.0027,  0.0408,  0.0386,
Q1    689, 6430, 6183,  242,    5,   0.0376,  9.3324, 10.2520, -0.1394,  0.0369,  0.0252,
Q0    690, 6462, 6179,  283,    0,   0.0438,  9.3652, 10.3859,  0.0014,  0.0406,  0.0386,
Q1    690, 6440, 6194,  242,    4,   0.0376,  9.3333, 10.2535, -0.1407,  0.0370,  0.0254,
Q0    691, 6474, 6190,  283,    1,   0.0437,  9.3690, 10.3902, -0.0004,  0.0410,  0.0390,
Q1    691, 6443, 6201,  242,    0,   0.0376,  9.3242, 10.2574, -0.1411,  0.0360,  0.0257,
Q0    692, 6481, 6197,  283,    1,   0.0437,  9.3656, 10.3847, -0.0015,  0.0406,  0.0385,
Q1    692, 6450, 6208,  242,    0,   0.0375,  9.3208, 10.2611, -0.1421,  0.0356,  0.0261,
Q0    693, 6497, 6209,  283,    5,   0.0436,  9.3752, 10.3890, -0.0040,  0.0417,  0.0389,
Q1    693, 6461, 6214,  242,    5,   0.0375,  9.3232, 10.2577, -0.1435,  0.0359,  0.0258,
Q0    694, 6503, 6220,  283,    0,   0.0435,  9.3703, 10.3870, -0.0049,  0.0411,  0.0387,
Q1    694, 6471, 6228,  242,    1,   0.0374,  9.3242, 10.2645, -0.1449,  0.0360,  0.0265,
Q0    695, 6509, 6226,  283,    0,   0.0435,  9.3655, 10.3909, -0.0058,  0.0406,  0.0391,
Q1    695, 6476, 6234,  242,    0,   0.0374,  9.3180, 10.2690, -0.1455,  0.0353,  0.0269,
Q0    696, 6519, 6234,  283,    2,   0.0434,  9.3664, 10.3855, -0.0073,  0.0407,  0.0385,
Q1    696, 6495, 6248,  242,    5,   0.0373,  9.3319, 10.2775, -0.1480,  0.0369,  0.0277,
Q0    697, 6529, 6245,  283,    1,   0.0433,  9.3673, 10.3880, -0.0089,  0.0408,  0.0388,
Q1    697, 6502, 6259,  242,    1,   0.0372,  9.3300, 10.2783, -0.1491,  0.0367,  0.0278,
Q0    698, 6534, 6251,  283,    0,   0.0433,  9.3610, 10.3839, -0.0096,  0.0401,  0.0384,
Q1    698, 6515, 6268,  242,    5,   0.0371,  9.3338, 10.2750, -0.1506,  0.0371,  0.0275,
Q0    699, 6544, 6261,  283,    0,   0.0432,  9.3619, 10.3902, -0.0111,  0.0402,  0.0390,
Q1    699, 6529, 6278,  242,    9,   0.0371,  9.3405, 10.2735, -0.1524,  0.0378,  0.0273,
Qid, Time, Sent, Recv, Over, Wait,    P_blk,    Arrv,    Serv,   Epblk,   Earrv,   Eserv
Q0    700, 6552, 6268,  283,    1,   0.0432,  9.3600, 10.3950, -0.0123,  0.0400,  0.0395,
Q1    700, 6536, 6285,  243,    8,   0.0372,  9.3371, 10.2694, -0.1499,  0.0375,  0.0269,
Q0    701, 6559, 6276,  283,    0,   0.0431,  9.3566, 10.3968, -0.0134,  0.0396,  0.0397,
Q1    701, 6545, 6302,  243,    0,   0.0371,  9.3367, 10.2762, -0.1510,  0.0374,  0.0276,
Q0    702, 6574, 6286,  283,    5,   0.0430,  9.3647, 10.3956, -0.0156,  0.0405,  0.0396,
Q1    702, 6557, 6308,  243,    6,   0.0371,  9.3405, 10.2713, -0.1526,  0.0378,  0.0271,
Q0    703, 6581, 6298,  283,    0,   0.0430,  9.3613, 10.4000, -0.0167,  0.0401,  0.0400,
Q1    703, 6567, 6319,  243,    5,   0.0370,  9.3414, 10.2728, -0.1539,  0.0379,  0.0273,
Q0    704, 6588, 6304,  283,    1,   0.0430,  9.3580, 10.4035, -0.0177,  0.0398,  0.0403,
Q1    704, 6575, 6327,  243,    5,   0.0370,  9.3395, 10.2684, -0.1549,  0.0377,  0.0268,
Q0    705, 6597, 6313,  283,    1,   0.0429,  9.3574, 10.4013, -0.0191,  0.0397,  0.0401,
Q1    705, 6584, 6338,  243,    3,   0.0369,  9.3390, 10.2689, -0.1561,  0.0377,  0.0269,
Q0    706, 6608, 6320,  283,    5,   0.0428,  9.3598, 10.3959, -0.0207,  0.0400,  0.0396,
Q1    706, 6591, 6343,  243,    5,   0.0369,  9.3357, 10.2617, -0.1570,  0.0373,  0.0262,
Q0    707, 6615, 6332,  283,    0,   0.0428,  9.3564, 10.3978, -0.0217,  0.0396,  0.0398,
Q1    707, 6599, 6353,  243,    3,   0.0368,  9.3338, 10.2614, -0.1580,  0.0371,  0.0261,
Q0    708, 6625, 6342,  283,    0,   0.0427,  9.3573, 10.4032, -0.0232,  0.0397,  0.0403,
Q1    708, 6602, 6359,  243,    0,   0.0368,  9.3263, 10.2653, -0.1585,  0.0363,  0.0265,
Q0    709, 6636, 6353,  283,    0,   0.0426,  9.3597, 10.4065, -0.0248,  0.0400,  0.0406,
Q1    709, 6611, 6368,  243,    0,   0.0368,  9.3244, 10.2657, -0.1595,  0.0360,  0.0266,
Q0    710, 6642, 6358,  283,    1,   0.0426,  9.3549, 10.4091, -0.0257,  0.0394,  0.0409,
Q1    710, 6626, 6375,  243,    8,   0.0367,  9.3324, 10.2626, -0.1614,  0.0369,  0.0263,
Q0    711, 6652, 6366,  283,    3,   0.0425,  9.3558, 10.4044, -0.0272,  0.0395,  0.0404,
Q1    711, 6639, 6390,  244,    5,   0.0368,  9.3376, 10.2651, -0.1596,  0.0375,  0.0265,
Q0    712, 6659, 6376,  283,    0,   0.0425,  9.3525, 10.4075, -0.0282,  0.0392,  0.0408,
Q1    712, 6651, 6398,  245,    8,   0.0368,  9.3413, 10.2655, -0.1577,  0.0379,  0.0266,
Q0    713, 6670, 6387,  283,    0,   0.0424,  9.3548, 10.4133, -0.0298,  0.0394,  0.0413,
Q1    713, 6659, 6408,  245,    6,   0.0368,  9.3394, 10.2646, -0.1587,  0.0377,  0.0265,
